codigo,n_anpc,ano,mes,dia,data_alerta,hora_alerta,data_extincao,hora_extincao,data_1intervencao,hora_1intervencao,distrito,concelho,freguesia,local,dico_ine,lat,lon,x_militar,y_militar,coord_fonte,area_total_ha,area_povoamento_ha,area_mato_ha,area_agricola_ha,tipo,causa_codigo,causa_tipo,reacendimento,incendio_florestal,incendio_agricola,queimada,duracao_h
BL116556,2016180042747.0,2016,8,8,2016-08-08,11:17:00,2016-08-12,03:08:00,2016-08-08,11:37:00,Viseu,Viseu,Couto de Baixo,COUTO DE BAIXO (Eiras de Santo António),182311,40.656132,-8.005421,210800.0,409699.0,dms_recuperado,794.456,512.53,281.926,0.0,Florestal,711.0,Reacendimento,1,1,0,0,87.85
BI116355,2016090024204.0,2016,8,8,2016-08-08,00:45:00,2016-08-09,14:11:00,2016-08-08,00:55:00,Guarda,Gouveia,Rio Torto,Moinhos do Galião,90615,40.516111,-7.658889,240083.0,394433.0,dms_recuperado,747.0,463.0,269.0,15.0,Florestal,448.0,Intencional,0,1,0,0,37.43
BL116558,2016180042769.0,2016,8,8,2016-08-08,12:55:00,2016-08-09,19:15:00,2016-08-08,13:10:00,Viseu,Nelas,Senhorim,S.J.MONTE (VALE DE COVO),180905,40.530415,-7.801588,228090.0,395784.0,dms_recuperado,725.83,78.01,647.82,0.0,Florestal,630.0,Desconhecida,0,1,0,0,30.33
DM3161913,2016160022390.0,2016,8,8,2016-08-08,16:53:00,2016-08-10,01:47:00,2016-08-08,16:58:00,Viana do Castelo,Ponte de Lima,Calheiros,VILAR DO MONTE-CALHEIROS (Ribeiro de Barreiro),160713,41.829746,-8.54653,165659.0,540116.0,dms_recuperado,604.0,306.0,298.0,0.0,Florestal,711.0,Reacendimento,1,1,0,0,32.9
DM3161907,2016160022369.0,2016,8,8,2016-08-08,14:13:00,2016-08-10,05:18:00,2016-08-08,14:23:00,Viana do Castelo,Arcos de Valdevez,Mei,Cortinhas-MEI (Cortinhas),160120,41.920776,-8.470682,172000.0,550199.0,dms_recuperado,587.643,113.679,473.964,0.0,Florestal,711.0,Reacendimento,1,1,0,0,39.08
BL4161278,2016100041867.0,2016,8,8,2016-08-08,23:53:00,2016-08-11,21:45:00,2016-08-09,00:02:00,Leiria,Castanheira de Pêra,Castanheira de Pêra,Ameal (Juntas),100701,40.013168,-8.219785,192600.0,338300.0,dms_recuperado,520.0,310.0,210.0,0.0,Florestal,448.0,Intencional,0,1,0,0,69.87
BL116571,2016180042868.0,2016,8,8,2016-08-08,19:14:00,2016-08-10,17:47:00,2016-08-08,21:12:00,Viseu,Cinfães,Nespereira,lugar do castelo/Ervilhais (NESPEREIRA),180409,41.002884,-8.162845,197500.0,448200.0,dms_recuperado,394.0,46.0,348.0,0.0,Florestal,448.0,Intencional,0,1,0,0,46.55
DM2162565,2016130120137.0,2016,8,8,2016-08-08,17:05:00,2016-08-09,02:30:00,2016-08-08,17:35:00,Porto,Baião,Campelo,L. Aboboreira (CAMPELO),130202,41.16161,-8.035688,208178.0,465831.0,dms_recuperado,364.0,20.0,337.0,7.0,Florestal,711.0,Reacendimento,1,1,0,0,9.42
BL116552,2016180042656.0,2016,8,8,2016-08-08,02:25:00,2016-08-09,08:00:00,2016-08-08,02:30:00,Viseu,Cinfães,Oliveira do Douro,DESAMPARADOS,180410,41.075794,-8.052217,206800.0,456299.0,dms_recuperado,350.0,50.0,300.0,0.0,Florestal,448.0,Intencional,0,1,0,0,29.58
DM2162469,2016130119641.0,2016,8,8,2016-08-08,02:54:00,2016-08-08,18:30:00,2016-08-08,03:10:00,Porto,Marco de Canaveses,Folhada,Aboboreira (Cimo de Vila),130707,41.206403,-8.066035,205627.0,470803.0,dms_recuperado,313.0,10.0,300.0,3.0,Florestal,610.0,Desconhecida,0,1,0,0,15.6
DM2162486,2016130119676.0,2016,8,8,2016-08-08,05:10:00,2016-08-08,05:49:00,2016-08-08,05:15:00,Porto,Marco de Canaveses,Soalhães,Lugar do Outeiro (Forno),130722,41.14822,-8.109572,201977.0,464340.0,dms_recuperado,300.0,0.0,300.0,0.0,Florestal,630.0,Desconhecida,1,1,0,0,0.65
DM2162488,2016130119682.0,2016,8,8,2016-08-08,05:59:00,2016-08-09,00:49:00,2016-08-08,06:10:00,Porto,Marco de Canaveses,Soalhães,Soutelo (Moinhos),130722,41.151402,-8.11286,201701.0,464693.0,dms_recuperado,206.1,0.0,206.1,0.0,Florestal,711.0,Reacendimento,1,1,0,0,18.83
DM2162550,2016130120052.0,2016,8,8,2016-08-08,15:24:00,2016-08-09,05:02:00,2016-08-08,15:40:00,Porto,Penafiel,Abragão,Lug de Tapada (Tapada),131101,41.164103,-8.201575,194255.0,466106.0,dms_recuperado,176.1,176.1,0.0,0.0,Florestal,145.0,Negligente,0,1,0,0,13.63
DM2162524,2016130119896.0,2016,8,8,2016-08-08,12:25:00,2016-08-09,09:23:00,2016-08-08,12:35:00,Porto,Santo Tirso,Rebordões,Lugar Cimo de Vila (Cimo de Vila),131416,41.344009,-8.426139,175476.0,486126.0,dms_recuperado,170.0,119.23,39.6,11.17,Florestal,610.0,Desconhecida,0,1,0,0,20.97
TM116411,2016170018532.0,2016,8,8,2016-08-08,17:59:00,2016-08-09,07:30:00,2016-08-08,18:17:00,Vila Real,Montalegre,Vilar Perdizes (São Miguel),"CAMPOS (Unnamed Road, 5470, Portugal)",170628,41.853333,-7.611389,243326.0,542785.0,dms_recuperado,159.0,0.0,159.0,0.0,Florestal,125.0,Negligente,0,1,0,0,13.52
DM2162540,2016130120007.0,2016,8,8,2016-08-08,14:52:00,2016-08-09,09:41:00,2016-08-08,15:00:00,Porto,Amarante,Figueiró (Santa Cristina),Lugar de Carido (Tapada da Preta),130131,41.294068,-8.160038,197746.0,480538.0,dms_recuperado,120.0,80.0,38.0,2.0,Florestal,610.0,Desconhecida,0,1,0,0,18.82
BL116557,2016180042767.0,2016,8,8,2016-08-08,12:37:00,2016-08-09,01:53:00,2016-08-08,12:45:00,Viseu,Mangualde,Mangualde,Darei,180610,40.643871,-7.752452,232199.0,408400.0,dms_recuperado,118.86,107.25,11.61,0.0,Florestal,630.0,Desconhecida,0,1,0,0,13.27
BL116549,2016180042653.0,2016,8,8,2016-08-08,02:06:00,2016-08-08,23:45:00,2016-08-08,02:37:00,Viseu,Lamego,Almacave,"Serra das Meadas (CM1056, 5100 Lamego, Portugal)",180501,41.108333,-7.835278,225018.0,459958.0,dms_recuperado,101.1,22.1,79.0,0.0,Florestal,448.0,Intencional,0,1,0,0,21.65
DM3161925,2016160022456.0,2016,8,9,2016-08-09,00:36:00,2016-08-11,07:49:00,2016-08-09,00:41:00,Viana do Castelo,Viana do Castelo,Meixedo,IGREJA - VILAR MURTEDA (Cegonha),160918,41.756916,-8.725476,150737.0,532114.0,dms_recuperado,4804.055,2314.055,2490.0,0.0,Florestal,630.0,Desconhecida,0,1,0,0,55.22
BL3161054,2016010058973.0,2016,8,9,2016-08-09,18:58:00,2016-08-13,04:53:00,2016-08-09,19:20:00,Aveiro,Sever do Vouga,Pessegueiro do Vouga,"Foz (N16, 3740, Portugal)",11704,40.686111,-8.409722,176491.0,413251.0,dms_recuperado,1797.85,1752.85,45.0,0.0,Florestal,711.0,Reacendimento,1,1,0,0,81.92
DM3161945,2016160022551.0,2016,8,9,2016-08-09,17:10:00,2016-08-12,17:42:00,2016-08-09,17:20:00,Viana do Castelo,Caminha,Argela,BOUÇAS-ARGELA (Ribeiro do Real),160205,41.862811,-8.781608,146158.0,543910.0,dms_recuperado,1679.0,929.08,749.92,0.0,Florestal,448.0,Intencional,0,1,0,0,72.53
BI116371,2016090024467.0,2016,8,9,2016-08-09,23:36:00,2016-08-10,16:38:00,2016-08-10,00:15:00,Guarda,Sabugal,Pousafoles do Bispo,Cabeço do Bispo,91122,40.408611,-7.206667,278545.0,382808.0,dms_recuperado,929.0,0.0,929.0,0.0,Florestal,125.0,Negligente,0,1,0,0,17.03
AT216223,2016120015968.0,2016,8,9,2016-08-09,15:07:00,2016-08-09,20:44:00,2016-08-09,15:25:00,Portalegre,Alter do Chão,Seda,Monte da Coreia,120103,39.229252,-7.840095,225299.0,251299.0,dms_recuperado,700.056,473.028,0.0,227.028,Florestal,215.0,Negligente,0,1,0,0,5.62
BL116605,2016180043146.0,2016,8,9,2016-08-09,22:53:00,2016-08-10,02:04:00,2016-08-09,23:25:00,Viseu,Resende,Cárquere,CARQUERE (Cárquere),181303,41.089195,-7.956988,214800.0,457799.0,dms_recuperado,563.45,158.45,405.0,0.0,Florestal,448.0,Intencional,0,1,0,0,3.18
DM3161927,2016160022460.0,2016,8,9,2016-08-09,01:19:00,2016-08-10,18:18:00,2016-08-09,01:40:00,Viana do Castelo,Monção,Barroças e Taias,SANTO ANDRE - BARROCAS E TAIAS (Verdisão),160405,42.00079,-8.507316,169000.0,559099.0,dms_recuperado,488.0,188.0,300.0,0.0,Florestal,122.0,Negligente,0,1,0,0,40.98
BI116369,2016090024459.0,2016,8,9,2016-08-09,21:52:00,2016-08-10,16:00:00,2016-08-09,22:05:00,Guarda,Mêda,Carvalhal,Rebola,90903,40.891389,-7.282222,271613.0,436334.0,dms_recuperado,361.0,63.0,274.0,24.0,Florestal,125.0,Negligente,0,1,0,0,18.13
DM3161926,2016160022458.0,2016,8,9,2016-08-09,00:50:00,2016-08-09,21:08:00,2016-08-09,01:00:00,Viana do Castelo,Viana do Castelo,Outeiro,PONTE DE SAIM - OUTEIRO (Romãe),160925,41.761011,-8.788156,145528.0,532607.0,dms_recuperado,344.684,137.863,206.821,0.0,Florestal,448.0,Intencional,0,1,0,0,20.3
DM3161949,2016160022561.0,2016,8,9,2016-08-09,18:34:00,2016-08-11,02:26:00,2016-08-09,19:15:00,Viana do Castelo,Viana do Castelo,Carvoeiro,CARVOEIRO/BARROSELAS (Rato),160909,41.654026,-8.673486,154990.0,520658.0,dms_recuperado,284.832,225.0,59.832,0.0,Florestal,711.0,Reacendimento,1,1,0,0,31.87
BI116367,2016090024450.0,2016,8,9,2016-08-09,20:47:00,2016-08-10,19:07:00,2016-08-09,21:10:00,Guarda,Vila Nova de Foz Côa,Seixas,Cabeça do Lobo,91415,41.118889,-7.242778,274687.0,461638.0,dms_recuperado,276.5,100.0,160.5,16.0,Florestal,125.0,Negligente,0,1,0,0,22.33
BL116676,2016180042933.0,2016,8,9,2016-08-09,01:01:00,2016-08-11,20:10:00,,,Viseu,Cinfães,Oliveira do Douro,Montão,180410,41.074883,-8.03437,208299.0,456200.0,dms_recuperado,260.0,0.0,260.0,0.0,Florestal,711.0,Reacendimento,0,1,0,0,67.15
DM2162658,2016130120683.0,2016,8,9,2016-08-09,12:58:00,2016-08-10,16:47:00,2016-08-09,13:07:00,Porto,Penafiel,Milhundos,Brenha,131119,41.193008,-8.246858,190459.0,469320.0,dms_recuperado,148.89,0.0,148.89,0.0,Florestal,145.0,Negligente,0,1,0,0,27.82
TM116425,2016170018691.0,2016,8,9,2016-08-09,23:06:00,2016-08-10,08:35:00,2016-08-10,00:35:00,Vila Real,Montalegre,Cabril,"São Lourenço (CM1021, 5470, Portugal)",170601,41.702222,-8.019444,209462.0,525876.0,dms_recuperado,125.0,20.0,105.0,0.0,Florestal,125.0,Negligente,0,1,0,0,9.48
DM416999,2016030060022.0,2016,8,9,2016-08-09,00:44:00,2016-08-10,01:12:00,2016-08-09,01:00:00,Braga,Póvoa de Lanhoso,Sobradelo da Goma,"Veiga (R. Sr. do Pilar 374, 4830, Portugal)",30925,41.551667,-8.188333,195292.0,509315.0,dms_recuperado,115.0,35.0,80.0,0.0,Florestal,449.0,Intencional,0,1,0,0,24.47
BL3161066,2016010059055.0,2016,8,10,2016-08-10,02:27:00,2016-08-19,14:00:00,2016-08-10,02:35:00,Aveiro,Anadia,Vila Nova de Monsarros,"Algeriz (CM1694, 3780, Portugal)",10312,40.418056,-8.363056,180374.0,383452.0,dms_recuperado,3438.0,3081.0,357.0,0.0,Florestal,211.0,Negligente,0,1,0,0,227.55
DM4161072,2016030060428.0,2016,8,10,2016-08-10,09:46:00,2016-08-11,21:05:00,2016-08-10,09:50:00,Braga,Vieira do Minho,Rossas,"Chã das Tertúlias (Unnamed Road, 4850, Portugal)",31113,41.556667,-8.115278,201375.0,509869.0,dms_recuperado,1839.0,800.0,1039.0,0.0,Florestal,630.0,Desconhecida,0,1,0,0,35.32
BL3161062,2016010059040.0,2016,8,10,2016-08-10,00:09:00,2016-08-12,03:26:00,2016-08-10,00:20:00,Aveiro,Castelo de Paiva,Real,Lapa,10606,41.013607,-8.272219,188300.0,449400.0,dms_recuperado,1579.73,1200.0,379.73,0.0,Florestal,6.0,Desconhecida,0,1,0,0,51.28
DM3162000,2016160022746.0,2016,8,10,2016-08-10,21:59:00,2016-08-11,00:51:00,2016-08-10,22:30:00,Viana do Castelo,Arcos de Valdevez,Cabreiro,Lourdelo (Lordelo),160106,41.941158,-8.367665,180551.0,552435.0,dms_recuperado,953.0,50.0,903.0,0.0,Florestal,125.0,Negligente,0,1,0,0,2.87
BI116377,2016090024592.0,2016,8,10,2016-08-10,21:14:00,2016-08-11,16:25:00,2016-08-10,21:37:00,Guarda,Pinhel,Cidadelhe,Pereiro,91007,40.904722,-7.125833,284764.0,437968.0,dms_recuperado,772.0,108.0,657.0,7.0,Florestal,125.0,Negligente,0,1,0,0,19.18
DM2162796,2016130121274.0,2016,8,10,2016-08-10,08:58:00,2016-08-11,18:50:00,2016-08-10,09:00:00,Porto,Marco de Canaveses,Paredes de Viadores,Montedeiras (Granja),130714,41.13472,-8.134113,199917.0,462840.0,dms_recuperado,630.0,0.0,630.0,0.0,Florestal,711.0,Reacendimento,1,1,0,0,33.87
BI116379,2016090024597.0,2016,8,10,2016-08-10,22:12:00,2016-08-12,22:40:00,,,Guarda,Mêda,Barreira,Gateira,90902,40.884933,-7.179293,280391.0,435537.0,dms_recuperado,558.9999,67.0,47.0,444.9999,Florestal,125.0,Negligente,0,1,0,0,48.47
DM3161997,2016160022738.0,2016,8,10,2016-08-10,21:08:00,2016-08-11,22:59:00,2016-08-10,21:35:00,Viana do Castelo,Paredes de Coura,Porreiras,Lamas das Covas,160517,41.972469,-8.55562,164982.0,555972.0,dms_recuperado,472.0,43.88,428.12,0.0,Florestal,711.0,Reacendimento,1,1,0,0,25.85
BI2162872,2016050025055.0,2016,8,10,2016-08-10,09:52:00,2016-08-10,19:53:00,2016-08-10,10:00:00,Castelo Branco,Idanha-a-nova,Oledo,Fontanhão,50509,39.963032,-7.30239,270977.0,333058.0,dms_recuperado,397.739,44.147,216.301,137.291,Florestal,449.0,Intencional,0,1,0,0,10.02
BL116611,2016180043168.0,2016,8,10,2016-08-10,00:18:00,2016-08-11,20:31:00,2016-08-10,00:40:00,Viseu,Cinfães,Fornelos,Cunha,180406,41.041584,-8.204489,194000.0,452500.0,dms_recuperado,377.0,150.0,227.0,0.0,Florestal,448.0,Intencional,0,1,0,0,44.22
BL3161106,2016010059351.0,2016,8,10,2016-08-10,22:56:00,2016-08-11,00:16:00,2016-08-10,23:20:00,Aveiro,Vale de Cambra,Junqueira,Chã / Senhora da Saúde (JUNQUEIRA),11905,40.802807,-8.333396,183099.0,426000.0,dms_recuperado,322.0,109.48,202.86,9.66,Florestal,711.0,Reacendimento,1,1,0,0,1.33
DM2162817,2016130121423.0,2016,8,10,2016-08-10,12:30:00,2016-08-10,20:27:00,2016-08-10,12:40:00,Porto,Paredes,Sobrosa,Lugar da Lomba (Torre),131021,41.251148,-8.357595,181186.0,475795.0,dms_recuperado,169.2,0.0,169.2,0.0,Florestal,145.0,Negligente,0,1,0,0,7.95
DM2162848,2016130121561.0,2016,8,10,2016-08-10,15:55:00,2016-08-11,07:05:00,2016-08-10,16:05:00,Porto,Trofa,Coronado (São Mamede),Lantemil (Monte da Vela),131804,41.297207,-8.574362,163044.0,480980.0,dms_recuperado,163.7,86.29,77.41,0.0,Florestal,610.0,Desconhecida,0,1,0,0,15.17
DM2162905,2016130121854.0,2016,8,10,2016-08-10,23:49:00,2016-08-11,14:45:00,2016-08-11,00:00:00,Porto,Baião,Gestaçô,L. Águas Mortas (Boavista),130205,41.164989,-7.933352,216766.0,466221.0,dms_recuperado,150.0,1.0,149.0,0.0,Florestal,610.0,Desconhecida,0,1,0,0,14.93
DM4161106,2016030060655.0,2016,8,10,2016-08-10,23:07:00,2016-08-11,15:00:00,2016-08-10,23:45:00,Braga,Terras de Bouro,Rio Caldo,Seara (EN304 (EN304) Km 74),31013,41.684425,-8.201416,194315.0,523895.0,dms_recuperado,133.0,33.0,100.0,0.0,Florestal,44.0,Intencional,0,1,0,0,15.88
DM4161093,2016030060574.0,2016,8,10,2016-08-10,18:15:00,2016-08-11,04:42:00,2016-08-10,20:35:00,Braga,Vieira do Minho,Louredo,"Roças (Unnamed Road, 4850, Portugal)",31109,41.671667,-8.113056,201561.0,522656.0,dms_recuperado,126.0,1.5,124.5,0.0,Florestal,125.0,Negligente,0,1,0,0,10.45
BL116653,2016180043416.0,2016,8,10,2016-08-10,21:33:00,2016-08-12,02:26:00,2016-08-10,21:55:00,Viseu,Castro Daire,Parada de Ester,"Mós (CM1127, 3600, Portugal)",180316,40.943611,-8.029722,208698.0,441619.0,dms_recuperado,117.0,0.0,117.0,0.0,Florestal,630.0,Desconhecida,0,1,0,0,28.88
DM2162906,2016130121863.0,2016,8,11,2016-08-11,00:12:00,2016-08-12,00:56:00,2016-08-11,00:25:00,Porto,Baião,Santa Cruz do Douro,Azide (Pazide),130213,41.131428,-8.012608,210120.0,462482.0,dms_recuperado,277.0,110.0,167.0,0.0,Florestal,610.0,Desconhecida,0,1,0,0,24.73
DM4161114,2016030060696.0,2016,8,11,2016-08-11,02:39:00,2016-08-11,18:49:00,,,Braga,Vila Nova de Famalicão,São Martinho Vale,"CRASTO (Unnamed Road, 4770, Portugal)",31241,41.4275,-8.462778,172332.0,495578.0,dms_recuperado,269.0,258.0,10.0,1.0,Florestal,630.0,Desconhecida,0,1,0,0,16.17
DM2162955,2016130122005.0,2016,8,11,2016-08-11,08:00:00,2016-08-11,19:47:00,2016-08-11,08:15:00,Porto,Paredes,Sobreira,Lugar de Casconha (SOBREIRA),131020,41.147919,-8.389107,178511.0,464338.0,dms_recuperado,238.2,0.0,238.2,0.0,Florestal,145.0,Negligente,0,1,0,0,11.78
DM2162963,2016130122072.0,2016,8,11,2016-08-11,10:44:00,2016-08-11,17:44:00,2016-08-11,10:50:00,Porto,Paços de Ferreira,Penamaior,Lugar do Pilar (Outeiro),130913,41.294581,-8.416372,176275.0,480634.0,dms_recuperado,158.0,52.0,106.0,0.0,Florestal,610.0,Desconhecida,0,1,0,0,7.0
BL3161154,2016010059652.0,2016,8,11,2016-08-11,23:20:00,2016-08-13,03:21:00,2016-08-11,23:35:00,Aveiro,Sever do Vouga,Dornelas,Zibreiros (Dornelas),11709,40.787376,-8.393772,177999.0,424299.0,dms_recuperado,123.0,123.0,0.0,0.0,Florestal,711.0,Reacendimento,1,1,0,0,28.02
BL116669,2016180043571.0,2016,8,11,2016-08-11,14:20:00,2016-08-13,01:28:00,2016-08-11,14:26:00,Viseu,Santa Comba Dão,São João de Areias,Castelejo/Cernada (Castelejo),181406,40.408546,-8.081283,204400.0,382200.0,dms_recuperado,116.0,108.0,8.0,0.0,Florestal,212.0,Negligente,0,1,0,0,35.13
BL116690,2016180043670.0,2016,8,12,2016-08-12,05:05:00,2016-08-13,18:05:00,2016-08-12,05:35:00,Viseu,Resende,São Martinho de Mouros,Vila Verde/Meadas (Vila Verde),181314,41.110664,-7.879546,221299.0,460200.0,dms_recuperado,619.01,236.31,382.7,0.0,Florestal,448.0,Intencional,0,1,0,0,37.0
TM116453,2016170018919.0,2016,8,12,2016-08-12,00:23:00,2016-08-13,11:47:00,2016-08-12,01:00:00,Vila Real,Mondim de Basto,Ermelo,Varzigueto (PARQUE NATURAL DO ALVÃO) (Alto da Laboreira),170504,41.370949,-7.843863,224201.0,489116.0,dms_recuperado,285.9375,150.375,130.5625,5.0,Florestal,125.0,Negligente,0,1,0,0,35.4
DM3162043,2016160022928.0,2016,8,12,2016-08-12,11:03:00,2016-08-12,15:48:00,2016-08-12,11:22:00,Viana do Castelo,Ponte da Barca,Azias,MOURELO,160601,41.768043,-8.344545,182421.0,533202.0,dms_recuperado,241.0,10.0,231.0,0.0,Florestal,711.0,Reacendimento,1,1,0,0,4.75
DM3162058,2016160023002.0,2016,8,12,2016-08-12,20:57:00,2016-08-14,02:16:00,2016-08-12,21:35:00,Viana do Castelo,Ponte de Lima,Facha,Monte da Nó (São Cipriano),160718,41.723757,-8.598792,161253.0,528366.0,dms_recuperado,188.0,88.0,100.0,0.0,Florestal,125.0,Negligente,0,1,0,0,29.32
DM2163079,2016130122738.0,2016,8,12,2016-08-12,12:11:00,2016-08-12,23:55:00,2016-08-12,12:24:00,Porto,Santo Tirso,Monte Córdova,Hortal,131413,41.308277,-8.41863,176091.0,482155.0,dms_recuperado,131.86,71.34,57.07,3.45,Florestal,610.0,Desconhecida,0,1,0,0,11.73
DM2163068,2016130122649.0,2016,8,12,2016-08-12,09:45:00,2016-08-12,10:25:00,,,Porto,Marco de Canaveses,Alpendurada e Matos,Lugar de Serrinha (ALPENDURADA),130701,41.086578,-8.240242,191000.0,457500.0,dms_recuperado,100.0,0.0,100.0,0.0,Florestal,711.0,Reacendimento,1,1,0,0,0.67
RO116610,2016140046175.0,2016,8,13,2016-08-13,16:04:00,2016-08-14,06:29:00,2016-08-13,16:20:00,Santarém,Salvaterra de Magos,Glória do Ribatejo,"Sesmarias (Unnamed Road, 2125 Glória do Ribatejo, Portugal)",141501,39.0575,-8.641111,155928.0,232490.0,dms_recuperado,727.52,711.0,0.0,16.52,Florestal,448.0,Intencional,0,1,0,0,14.42
BI116402,2016090024933.0,2016,8,13,2016-08-13,21:33:00,2016-08-14,04:28:00,2016-08-13,21:50:00,Guarda,Vila Nova de Foz Côa,Touca,Quinta do Facho,91416,41.035833,-7.201667,278231.0,452449.0,dms_recuperado,253.0,49.0,175.0,29.0,Florestal,125.0,Negligente,0,1,0,0,6.92
TM116474,2016170019104.0,2016,8,13,2016-08-13,15:00:00,2016-08-14,11:38:00,2016-08-13,15:22:00,Vila Real,Alijó,Amieiro,Franzilhal (Pinheiral),170102,41.287037,-7.401998,261247.0,480014.0,dms_recuperado,188.0,138.0,50.0,0.0,Florestal,448.0,Intencional,0,1,0,0,20.63
BI116405,2016090025013.0,2016,8,14,2016-08-14,15:38:00,2016-08-15,01:58:00,2016-08-14,15:50:00,Guarda,Celorico da Beira,Mesquitela,Quinta do Cabral,90310,40.585833,-7.486667,254639.0,402253.0,dms_recuperado,602.2,40.0,449.36,112.84,Florestal,444.0,Intencional,0,1,0,0,10.33
DM3162096,2016160023176.0,2016,8,14,2016-08-14,08:55:00,2016-08-15,19:25:00,2016-08-14,09:14:00,Viana do Castelo,Melgaço,Castro Laboreiro,RIBEIRO DE CIMA - PNPG (Cruzes),160302,41.992802,-8.186383,195588.0,558145.0,dms_recuperado,224.44,0.0,224.44,0.0,Florestal,711.0,Reacendimento,1,1,0,0,34.5
DM3162129,2016160023384.0,2016,8,15,2016-08-15,17:54:00,2016-08-16,17:30:00,2016-08-15,18:05:00,Viana do Castelo,Vila Nova de Cerveira,Reboreda,Gandarela - REBOREDA (Crasto),161011,41.951241,-8.727732,150700.0,553699.0,dms_recuperado,100.0,55.0,45.0,0.0,Florestal,122.0,Negligente,0,1,0,0,23.6
DM3162142,2016160023448.0,2016,8,16,2016-08-16,10:26:00,2016-08-17,07:48:00,2016-08-16,11:06:00,Viana do Castelo,Melgaço,Castro Laboreiro,Ribeiro de Cima (Escalhão),160302,41.970779,-8.191057,195199.0,555700.0,dms_recuperado,130.0,0.0,130.0,0.0,Florestal,711.0,Reacendimento,1,1,0,0,21.37
DM4161297,2016030062751.0,2016,8,18,2016-08-18,12:11:00,2016-08-18,12:50:00,2016-08-18,12:21:00,Braga,Fafe,Ribeiros,"Monte de Ribeiros (R. da Herdade, 4820 Ribeiros, Portugal)",30725,41.491944,-8.106667,202116.0,502697.0,dms_recuperado,152.0,12.0,140.0,0.0,Florestal,448.0,Intencional,0,1,0,0,0.65
BI116440,2016090025697.0,2016,8,19,2016-08-19,23:47:00,2016-08-20,01:40:00,2016-08-20,00:20:00,Guarda,Pinhel,Azevo,Ferradosa - Faia,91003,40.852778,-7.115,285750.0,432213.0,dms_recuperado,528.41,43.5,269.91,215.0,Florestal,125.0,Negligente,0,1,0,0,1.88
BI116438,2016090025648.0,2016,8,19,2016-08-19,14:42:00,2016-08-19,18:22:00,2016-08-19,14:59:00,Guarda,Almeida,São Pedro de Rio Seco,EN 332 - Km 57,90224,40.655833,-6.856389,307869.0,410607.0,dms_recuperado,317.0,127.0,40.0,150.0,Florestal,152.0,Negligente,0,1,0,0,3.67
BI116442,2016090025748.0,2016,8,20,2016-08-20,13:14:00,2016-08-21,03:26:00,2016-08-20,13:28:00,Guarda,Pinhel,Azevo,Azevo,91003,40.848053,-7.121253,285330.0,431496.0,dms_recuperado,528.41,43.5,269.91,215.0,Florestal,125.0,Negligente,0,1,0,0,14.2
TM116552,2016170019949.0,2016,8,20,2016-08-20,21:40:00,2016-08-21,06:06:00,2016-08-20,22:00:00,Vila Real,Boticas,Cerdedo,"Casas da Serra (Unnamed Road, 5460, Portugal)",170206,41.687778,-7.889167,220210.0,524474.0,dms_recuperado,248.0,2.0,246.0,0.0,Florestal,125.0,Negligente,0,1,0,0,8.43
AT316284,2016020021017.0,2016,8,20,2016-08-20,10:58:00,2016-08-21,03:59:00,2016-08-20,11:12:00,Beja,Moura,Santo Agostinho,"Berma da ER 258 km 62,2 - Atalaia",21004,38.137222,-7.381111,265824.0,130472.0,dms_recuperado,199.1,199.1,0.0,0.0,Florestal,449.0,Intencional,0,1,0,0,17.02
BI116444,2016090025782.0,2016,8,20,2016-08-20,17:09:00,2016-08-21,00:51:00,2016-08-20,17:22:00,Guarda,Pinhel,Azevo,Lugar da Ramalhosa - Madalena,91003,40.846944,-7.151944,282652.0,431522.0,dms_recuperado,189.05,96.0,65.05,28.0,Florestal,125.0,Negligente,0,1,0,0,7.7
DM2163568,2016130127722.0,2016,8,21,2016-08-21,11:57:00,2016-08-21,14:01:00,2016-08-21,12:10:00,Porto,Baião,Teixeira,Lg. Vilarelho (Rio Teixeira),130216,41.209017,-7.908937,218803.0,471116.0,dms_recuperado,365.0,4.0,361.0,0.0,Florestal,448.0,Intencional,0,1,0,0,2.07
BI116455,2016090025993.0,2016,8,22,2016-08-22,14:46:00,2016-08-23,16:19:00,2016-08-22,14:54:00,Guarda,Seia,Vide,Quinta da Folgarosa-Balocas,91227,40.261389,-7.755278,232038.0,366116.0,dms_recuperado,438.0,405.0,22.0,11.0,Florestal,122.0,Negligente,0,1,0,0,25.55
DM4161344,2016030063825.0,2016,8,22,2016-08-22,15:34:00,2016-08-22,22:02:00,2016-08-22,15:57:00,Braga,Fafe,Moreira do Rei,VILA POUCA (Vale da Égua),30718,41.49398,-8.085443,203982.0,502741.0,dms_recuperado,153.0,33.0,120.0,0.0,Florestal,448.0,Intencional,0,1,0,0,6.47
RO116687,2016140048483.0,2016,8,23,2016-08-23,15:51:00,2016-08-24,19:00:00,2016-08-23,15:59:00,Santarém,Abrantes,Fontes,"Vale do Carregal (Unnamed Road, 2230, Portugal)",140118,39.593333,-8.218611,192558.0,291852.0,dms_recuperado,2269.6,2100.0,169.6,0.0,Florestal,448.0,Intencional,0,1,0,0,27.15
